ID,FEMALE,MALE,ETHBLACK,ETHHISP,ETHWHITE,AGE,S,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCDO,SINGLE,MARRIED,DIVORCED,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,ASVAB01,ASVAB02,ASVAB03,ASVAB04,ASVAB05,ASVAB06,ASVABC,HEIGHT,WEIGHT85,WEIGHT02,SM,SF,SIBLINGS,LIBRARY,POV78,EXP,EARNINGS,HOURS,TENURE,COLLBARG,CATGOV,CATPRI,CATSE,URBAN,REGNE,REGNC,REGW,REGS
12099,1,0,0,0,1,37,18,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,58,54,59,47,46,49,54.902222,68,145,158,14,18,1,1,,11.480769,11,12,4.4615383,0,1,0,0,1,0,0,1,0
12087,1,0,0,0,1,45,13,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,48,38,44,50,44,50,42.906963,65,125,180,9,12,2,0,1,17.26923,8.5,30,3.3461537,1,0,1,0,1,0,1,0,0
3544,1,0,1,0,0,39,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,28,34,31,41,46,32,34.728374,64,150,255,11,11,13,1,0,6.1153846,7.8499999,12,.096153848,0,0,1,0,1,0,1,0,0
2074,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,50,53,57,56,61,66,56.26532,68,135,150,12,10,5,1,0,22.01923,22,40,13.307693,0,0,1,0,0,0,1,0,0
2629,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,42,53,54,56,48,54,55.447464,61,120,125,12,13,8,0,0,23.096153,14.9,40,5.0961537,0,1,0,0,2,0,0,0,1
1826,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,49,57,56,61,59,54.084366,67,130,200,12,8,5,1,1,23.23077,20.34,40,22.096153,1,1,0,0,1,0,0,1,0
2748,1,0,0,0,1,45,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,34,36,34,26,27,47,32.547417,66,136,138,7,11,2,0,0,22.711538,17.780001,40,23.98077,0,0,1,0,0,0,0,0,1
4686,1,0,0,0,1,43,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,54,64,55,59,62,68,62.535572,70,170,220,12,14,1,1,0,17.903847,23.65,50,4.6730771,0,0,1,0,1,0,0,0,1
5041,1,0,0,1,0,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40,36,38,47,51,57,39.362907,65,185,210,0,0,13,0,1,10.673077,7.0799999,37,3.0576923,0,1,0,0,1,0,0,0,1
12005,1,0,1,0,0,40,15,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,42,39,55,47,53,50,45.63316,62,150,170,10,8,2,1,1,16.634615,16,45,4.0384617,0,0,1,0,1,1,0,0,0
1296,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44,38,41,56,62,58,43.724819,60,141,130,7,7,0,0,0,18.653847,5.3000002,40,.07692308,0,0,1,0,0,0,0,0,1
1423,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,60,49,57,56,54,51,54.084366,64,165,220,10,10,3,1,0,14.634615,17.68,40,2.4038463,0,0,1,0,0,0,0,0,1
388,1,0,1,0,0,39,15,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,58,53,61,56,54,50,57.355801,61,190,200,12,14,4,1,0,11.903846,30,40,8.9423075,0,0,1,0,1,1,0,0,0
1548,1,0,0,0,1,41,10,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,40,46,50,50,50,44,48.904594,64,110,120,10,10,1,1,1,16.23077,7,50,1.3653846,0,0,1,0,1,0,0,1,0
2936,1,0,0,0,1,43,18,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,52,46,60,56,41,30,53.266506,67,150,208,15,11,2,1,0,16.01923,24.190001,35,1.1923077,1,1,0,0,1,1,0,0,0
3781,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,48,53,57,59,61,56,57.083179,66,125,160,20,12,2,1,0,18.211538,27.4,40,3.9615386,0,0,1,0,1,0,1,0,0
2959,1,0,0,0,1,39,20,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,66,64,39,59,62,72,58.173656,65,115,125,14,18,2,1,0,13,80.120003,24,9.0769234,0,0,1,0,1,1,0,0,0
1546,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,34,34,47,53,51,53,42.361725,64,108,120,10,12,3,1,1,15.384615,2.1300001,26,3.8076923,0,0,1,0,1,0,0,0,1
3734,1,0,0,0,1,40,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,58,51,56,59,62,62,55.720081,65,132,150,12,12,2,1,0,15.384615,21,24,2.6346154,0,0,1,0,0,0,1,0,0
2246,1,0,0,0,1,42,13,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,50,53,60,56,35,46,57.083179,65,124,125,16,12,2,1,0,19.557692,8.3500004,40,3.7884614,0,0,1,0,1,0,0,0,1
2585,1,0,0,0,1,42,13,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,48,47,55,53,53,57,51.630787,62,155,230,10,8,3,0,0,19.73077,14,40,6.1923075,0,1,0,0,1,0,0,0,1
112,1,0,0,0,1,38,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,56,39,50,50,46,42,45.087917,68,130,150,12,8,3,1,0,16.538462,10.05,20,1.0384616,0,1,0,0,1,1,0,0,0
3151,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,42,39,48,50,62,60,44.542679,64,145,150,8,12,3,1,0,14.846154,15,20,1.4807693,0,0,1,0,1,1,0,0,0
1322,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,48,39,39,47,41,54,41.271244,66,130,118,8,12,3,0,,5.6538463,5.1500001,24,.11538462,0,0,1,0,1,0,0,0,1
5351,1,0,0,0,1,38,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,56,57,56,56,49,56,58.173656,65,115,128,12,12,3,1,0,13.192307,18.02,40,1.3076923,0,1,0,0,1,0,0,0,1
1929,1,0,0,0,1,44,14,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,64,66,61,59,62,57,65.261765,66,150,138,12,12,1,1,0,22.346153,29.530001,42,10.153846,0,0,1,0,0,1,0,0,0
3787,1,0,0,0,1,45,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,58,58,57,53,61,50,58.173656,64,107,150,12,12,0,1,0,11.596154,6.2800002,40,2.9615386,1,1,0,0,1,0,1,0,0
2590,1,0,0,0,1,41,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,48,57,60,59,62,62,60.081997,59,120,160,12,12,3,0,0,19.23077,19.23,40,1.1923077,0,0,1,0,1,0,0,0,1
1255,1,0,0,0,1,39,18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,44,64,57,62,53,68,63.89867,64,108,126,12,14,2,1,0,16.346153,31.25,40,1.2692307,0,0,1,0,1,0,0,1,0
3648,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,48,47,46,56,51,59,49.995071,63,140,198,11,10,2,1,0,5.5769229,5.8499999,40,1.6730769,0,0,1,0,0,0,1,0,0
5049,1,0,0,0,1,43,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,49,60,62,56,63,56.537941,67,127,128,12,10,4,1,0,17.846153,9,40,3.5961537,0,0,1,0,2,0,0,0,1
219,1,0,0,0,1,42,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,46,55,52,56,56,60,55.992702,65,110,130,12,11,1,1,0,16.153847,34.610001,40,20.673077,1,1,0,0,1,1,0,0,0
4306,1,0,0,0,1,45,18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54,57,60,62,62,63,60.899853,64,120,122,17,19,1,1,0,14.115385,13.95,60,.34615386,0,1,0,0,1,0,0,0,1
585,1,0,0,0,1,39,9,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,42,39,43,44,51,27,41.543865,61,110,115,12,12,3,1,0,8.6538458,10.4,25,5.8076925,0,0,1,0,1,0,1,0,0
2205,1,0,0,0,1,40,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50,55,47,44,59,56,51.35817,64,127,182,12,13,3,1,0,19.173077,12,42,1.9038461,0,0,1,0,0,0,0,0,1
288,1,0,0,0,1,40,12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,52,39,38,44,49,50,40.180767,65,146,190,10,9,4,1,0,4.5769229,8.6999998,38,4.4615383,0,0,1,0,1,1,0,0,0
936,1,0,0,0,1,41,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,56,46,50,59,61,72,51.35817,63,110,135,12,12,6,1,0,20.653847,15.75,20,2.5961537,0,0,1,0,1,0,1,0,0
528,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,56,43,41,44,55,57,43.179581,62,113,120,12,12,2,0,0,15.576923,30.76,50,9.5,0,0,1,0,0,0,1,0,0
2076,1,0,0,0,1,45,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,46,51,52,47,53,57,51.35817,62,125,145,10,10,8,1,0,20.365385,15.5,40,3.5384614,0,0,1,0,0,0,1,0,0
379,1,0,1,0,0,38,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,32,34,24,32,20,25,30.366463,61,108,147,9,12,5,1,1,2.0961537,5,15,.03846154,0,0,1,0,1,1,0,0,0
1965,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,47,50,56,54,51,51.085548,63,108,105,12,8,5,1,0,19.615385,10.01,40,.90384614,0,1,0,0,0,0,0,0,1
4310,1,0,0,0,1,40,12,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,54,47,55,50,53,50,50.812931,65,116,148,12,14,3,1,1,20.365385,12.5,40,3.9615386,0,0,1,0,1,0,0,0,1
4890,1,0,0,0,1,44,13,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52,50,50,56,62,56,52.721268,63,116,130,16,12,3,1,0,21.865385,10,40,4.5192308,0,1,0,0,0,0,1,0,0
2626,1,0,0,0,1,40,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,58,54,57,53,61,57,55.992702,65,150,198,12,12,3,0,0,16.673077,18.709999,15,2.6153846,1,1,0,0,1,1,0,0,0
2462,1,0,0,0,1,43,11,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,46,39,47,53,55,59,45.087917,64,156,187,8,14,2,1,0,5.5961537,8,42,4.8653846,0,0,1,0,0,0,1,0,0
405,1,0,0,0,1,42,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,40,38,46,47,48,54,42.634342,60,110,110,12,15,4,1,0,20.211538,12.5,40,2.2884614,1,1,0,0,1,1,0,0,0
3545,1,0,1,0,0,39,14,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,46,39,50,50,51,50,45.087917,66,155,165,12,11,4,1,0,13.192307,16.34,40,7,0,1,0,0,1,0,1,0,0
11953,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,42,47,50,49,59,45.905777,69,250,281,7,8,4,0,0,23.076923,8.5,40,.48076922,0,1,0,0,1,0,0,0,1
1017,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,46,54,54,56,54,57,55.992702,67,128,140,12,15,4,1,,13.153846,19.709999,40,4.0961537,0,0,1,0,1,0,1,0,0
4589,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,43,54,53,59,54,49.177212,66,145,145,12,12,3,0,0,15.230769,13.66,40,7.9615383,0,0,1,0,1,0,0,1,0
935,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,45,48,56,52,58,49.449833,64,143,180,12,12,6,1,0,14.865385,9.46,25,4.6538463,1,1,0,0,0,0,1,0,0
1902,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,50,50,50,53,45,51.085548,68,175,320,12,12,4,1,0,20.134615,16.84,40,18.846153,0,0,1,0,0,1,0,0,0
5066,1,0,0,0,1,38,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,54,43,55,59,47,53,51.085548,63,125,190,12,12,0,1,,15.019231,6.1500001,40,9.8269234,0,1,0,0,0,0,0,0,1
1803,1,0,0,0,1,40,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,54,53,57,53,62,48,55.447464,66,150,130,12,17,2,1,0,15.653846,13.37,46,17.01923,1,1,0,0,1,0,0,1,0
89,1,0,1,0,0,43,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,56,58,60,62,55,56,61.445091,67,130,195,12,12,8,1,0,20.826923,23.07,40,2.5576923,0,0,1,0,1,1,0,0,0
3652,1,0,0,0,1,40,10,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,44,40,39,23,59,52,35.273613,65,118,140,10,12,6,1,0,16.096153,14.22,40,4.1923075,0,0,1,0,1,0,1,0,0
2003,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,30,34,34,35,42,50,33.910515,67,160,205,12,12,6,0,0,15.153846,8.3199997,40,.96153843,0,0,1,0,1,0,1,0,0
3096,1,0,0,0,1,43,13,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,53,57,56,61,60,56.26532,63,106,112,12,10,3,1,0,6.4038463,10,24,4.3653846,0,0,1,0,1,0,1,0,0
1065,1,0,0,0,1,43,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,54,56,59,62,59,57.355801,65,125,140,12,12,3,1,0,13.192307,14.5,24,3.8269231,0,0,1,0,1,0,1,0,0
3355,1,0,0,0,1,42,14,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,56,58,56,53,62,72,57.901039,65,132,152,11,14,2,1,0,13.615385,18.370001,45,.86538464,0,0,1,0,1,0,1,0,0
1082,1,0,0,0,1,39,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,54,59,56,44,54,53,55.992702,63,135,180,16,16,3,1,0,17.076923,14.42,40,3.2115386,0,0,1,0,1,0,0,0,1
3651,1,0,0,0,1,42,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,48,57,51,53,62,56,55.992702,66,159,170,10,12,5,1,0,18.807692,23.93,44,10.115385,0,0,1,0,0,0,1,0,0
1947,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,46,50,50,52,56,48.904594,66,177,185,10,10,1,1,0,12.019231,8.3500004,40,11.673077,0,0,1,0,0,1,0,0,0
1233,1,0,0,0,1,42,14,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,50,42,54,53,41,32,48.631973,68,145,120,12,12,3,1,0,18.557692,17.01,52,3.7884614,0,0,1,0,1,0,0,0,1
1974,1,0,0,0,1,41,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60,66,61,59,59,60,65.261765,62,125,145,12,15,1,1,0,15.096154,14.32,51,2.2692308,1,1,0,0,1,1,0,0,0
249,1,0,0,0,1,39,17,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,32,58,38,47,61,49,51.35817,65,140,200,12,12,4,1,1,12.769231,6.5,12,2.25,0,0,1,0,1,1,0,0,0
3964,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,52,58,59,59,59,63,60.354614,63,116,150,11,6,2,1,0,16.173077,13,20,2.1346154,0,1,0,0,1,0,0,0,1
4206,1,0,1,0,0,39,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,30,40,29,35,28,42,35.818851,63,160,200,12,13,4,1,0,14.711538,7.8499999,40,8.2115383,1,0,1,0,1,0,0,0,1
2690,1,0,0,1,0,40,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40,43,42,50,53,55,45.087917,60,121,130,5,4,1,0,1,17.692308,12.75,40,.30769232,0,0,1,0,1,0,0,0,1
1886,1,0,0,0,1,44,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,50,66,61,59,59,59,65.261765,65,130,135,12,16,2,1,0,16.673077,38.459999,20,22.442308,0,0,1,0,1,1,0,0,0
1502,1,0,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,60,65,57,59,62,59,63.626049,66,130,150,16,16,3,1,0,7.3269229,28,26,1.5384616,0,0,1,0,1,0,0,0,1
4780,1,0,0,0,1,42,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,46,43,44,53,62,57,46.451015,66,155,175,12,12,2,1,0,20.173077,12.9,40,5.0961537,0,0,1,0,0,0,1,0,0
4190,1,0,0,0,1,41,20,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,56,62,61,62,62,62,63.89867,67,120,135,9,12,4,1,0,9.8076925,24.120001,55,5.0384617,0,0,1,0,1,0,0,1,0
2580,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,46,57,51,56,52,63,56.810562,67,130,150,9,8,1,0,0,21.673077,10.43,35,13.269231,0,0,1,0,0,0,0,0,1
2570,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,64,62,57,50,56,59,59.536755,67,170,230,12,12,1,1,0,17,16,25,2.3461537,0,0,1,0,1,0,1,0,0
3993,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,60,43,52,56,41,52,49.449833,66,158,200,12,12,5,1,0,14.75,8,40,.03846154,0,0,1,0,1,0,0,0,1
5199,1,0,0,0,1,44,15,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,64,55,59,53,43,54,57.083179,62,120,131,16,18,5,1,0,15.134615,10,33,9.4423075,0,1,0,0,0,1,0,0,0
2678,1,0,0,1,0,40,14,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,56,62,48,53,62,54,57.901039,65,115,140,4,12,0,1,0,19.826923,7.0599999,40,9.0384617,0,1,0,0,1,0,0,0,1
2934,1,0,0,0,1,40,7,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,32,42,29,26,40,28,34.455757,48,110,145,7,4,3,1,,10.75,8,25,.30769232,0,0,1,0,1,0,1,0,0
5298,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,48,49,47,47,41,42,48.904594,66,165,225,11,10,5,1,0,13.865385,13.67,45,5.8076925,0,0,1,0,0,0,1,0,0
5282,1,0,0,0,1,43,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,36,46,51,44,44,51,47.541496,67,124,140,13,13,3,1,1,18.403847,13.79,40,1.1153846,0,0,1,0,0,0,1,0,0
591,1,0,0,1,0,38,14,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,52,61,56,62,47,54,61.990334,63,115,122,12,16,2,1,0,18.25,16.41,41,1.4807693,0,1,0,0,1,0,1,0,0
4227,1,0,0,0,1,40,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,56,57,57,62,57,55,60.081997,62,128,135,19,8,3,1,0,15.711538,22.52,35,19.173077,1,1,0,0,1,0,0,0,1
5386,1,0,0,0,1,41,16,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,40,61,56,53,62,58,59.536755,66,185,180,14,12,3,0,0,19.25,120.19,40,4.6730771,0,0,1,0,1,0,0,0,1
2310,1,0,1,0,0,38,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,34,45,37,41,48,39,42.361725,67,154,210,6,6,5,0,1,18.596153,16.34,40,14.480769,0,0,1,0,1,0,0,0,1
3061,1,0,0,0,1,44,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,54,53,54,50,61,47,53.811745,68,135,150,13,12,5,1,0,20.711538,24.030001,20,7.8269229,0,1,0,0,0,0,0,0,1
664,1,0,0,0,1,42,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,60,49,54,53,59,59,52.448647,69,150,190,12,17,4,1,0,14.038462,18.08,45,2.8653846,0,1,0,0,1,0,0,0,1
2210,1,0,1,0,0,38,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,34,38,35,44,58,52,38.817669,62,145,195,12,12,3,1,0,16.942308,12.17,40,13.365385,0,0,1,0,0,0,0,0,1
1276,1,0,0,0,1,38,16,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,52,54,57,62,61,58,58.446278,64,120,158,12,16,3,1,0,15,16.34,40,.61538464,0,0,1,0,1,0,0,0,1
1130,1,0,0,1,0,42,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,58,43,60,56,40,48,51.630787,62,135,149,8,9,3,1,0,14.596154,18.99,40,2.1153846,0,0,1,0,1,0,0,0,1
4378,1,0,0,0,1,41,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,40,46,39,50,49,44,45.905777,65,128,130,12,12,3,1,0,13.115385,53.25,13,7.7884617,0,0,0,1,0,0,0,1,0
1592,1,0,0,0,1,37,12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,46,45,38,44,47,54,43.452202,64,158,175,11,11,3,0,0,15.711538,6.75,40,.11538462,0,0,1,0,0,0,0,1,0
3248,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,60,54,52,53,53,54,54.629604,66,120,140,12,12,2,1,1,20.038462,18.16,40,21.5,0,1,0,0,0,1,0,0,0
1312,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,52,45,56,56,52,46,51.630787,63,160,220,10,7,3,1,0,11.403846,8.4200001,40,10.519231,0,0,1,0,1,0,0,0,1
1074,1,0,1,0,0,40,12,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,36,34,41,35,48,47,35.818851,66,160,230,10,12,3,1,1,20.038462,9.5,30,13,1,1,0,0,1,0,0,0,1
2591,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,53,52,50,62,62,53.266506,63,105,125,12,12,3,0,0,18.653847,8.9300003,43,2.1153846,0,0,1,0,0,0,0,0,1
5104,1,0,0,0,1,39,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,50,52,56,61,59,53.266506,67,126,176,12,12,4,1,0,19.423077,13.75,40,2.4038463,0,1,0,0,0,0,0,0,1
1238,1,0,0,0,1,44,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,58,53,60,50,44,45,55.447464,67,205,255,12,12,7,1,0,4.8846154,8.75,40,.03846154,0,0,1,0,1,0,0,0,1
2294,1,0,0,0,1,38,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,52,50,50,56,47,45,52.721268,60,115,140,12,12,2,1,0,9.8076925,8.6499996,38,1.8076923,0,1,0,0,0,0,0,0,1
3626,1,0,0,0,1,43,16,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,56,47,57,56,61,52,52.993885,64,160,195,13,12,2,1,0,20.173077,16.02,40,7.8653846,1,1,0,0,2,0,1,0,0
3832,1,0,0,0,1,39,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,48,40,51,47,62,43,45.087917,66,125,135,12,12,3,1,0,18.961538,21.25,40,4.9230771,0,0,1,0,1,0,0,1,0
2061,1,0,0,0,1,40,16,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,58,65,55,59,62,62,63.080811,65,120,125,11,12,2,1,0,11.365385,55.279999,40,15.326923,1,1,0,0,0,0,0,1,0
11774,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,50,46,57,50,62,34,50.812931,68,165,258,13,12,1,1,,19.192308,18.26,40,6.0192308,0,0,1,0,1,1,0,0,0
3337,1,0,0,0,1,40,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,52,64,57,59,61,56,63.080811,68,128,135,12,8,3,1,0,15.615385,31.01,38,3.4807692,1,1,0,0,0,0,1,0,0
4459,1,0,0,0,1,41,12,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,44,40,47,56,37,40,46.451015,66,200,260,16,12,2,1,0,20.057692,10,38,1.6923077,0,0,1,0,0,0,0,1,0
2818,1,0,0,0,1,38,14,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,44,58,52,56,49,46,57.628418,62,118,127,6,3,12,1,0,15.75,16.1,40,3.3461537,0,0,1,0,0,0,0,0,1
1327,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,47,57,53,55,62,52.176029,64,123,180,12,11,3,1,0,21.73077,13.17,54,5.6153846,0,0,1,0,0,0,0,0,1
3322,1,0,1,0,0,43,13,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,38,47,37,35,33,29,41.816483,64,110,120,12,12,3,1,1,18.51923,8.2600002,45,3.8461537,1,1,0,0,1,0,1,0,0
4826,1,0,0,0,1,41,18,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,52,53,57,56,62,66,56.26532,67,118,125,12,12,2,1,0,15.211538,25.09,42,8.9038458,1,1,0,0,1,0,1,0,0
1034,1,0,1,0,0,44,7,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,36,42,29,35,46,45,36.909332,67,165,250,9,8,8,1,1,15.807693,10.5,40,15.846154,0,0,1,0,1,0,1,0,0
2405,1,0,0,0,1,42,16,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,44,35,39,26,36,46,33.365276,66,127,140,10,9,5,1,0,7.1346154,16.950001,45,3.1923077,0,0,1,0,1,0,0,1,0
5308,1,0,0,0,1,40,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,46,35,39,32,52,54,35.000996,66,175,205,5,12,2,1,1,10.730769,8,35,6.3846154,0,0,1,0,0,0,1,0,0
5103,1,0,0,0,1,40,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,50,45,54,53,62,62,50.267689,70,130,198,12,12,4,1,0,15.673077,8.3299999,60,6.9423075,0,0,1,0,0,0,0,0,1
12032,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,39,35,38,32,39,37.727192,64,140,140,11,11,3,1,0,9.8461542,9.8299999,40,7.3653846,0,0,1,0,1,0,0,0,1
3846,1,0,0,0,1,38,12,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,46,53,50,53,62,65,53.539127,64,114,140,12,12,4,1,0,20.538462,24.389999,41,6.1923075,0,1,0,0,0,0,1,0,0
2295,1,0,0,0,1,43,15,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,46,40,43,62,55,57,46.996254,64,145,160,12,12,5,1,0,18.538462,11.12,40,4.25,0,0,1,0,1,0,0,0,1
3406,1,0,0,0,1,38,17,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,58,51,59,59,50,47,56.537941,62,125,200,12,16,2,1,0,16.096153,11.87,51,15.865385,0,0,1,0,0,0,1,0,0
4413,1,0,0,1,0,38,16,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,42,36,39,38,43,48,37.18195,65,126,175,12,8,5,1,0,13.865385,15.73,55,9.6538458,1,1,0,0,1,0,0,1,0
2434,1,0,0,0,1,44,12,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,46,57,59,56,62,62,58.991516,68,150,175,12,12,6,1,0,16.538462,15,40,9.8653851,0,0,1,0,0,0,1,0,0
